url,article_title,article_id,author,view_number,score,summary
https://www.webtoons.com/zh-hant/adaptation/ohmymuse/list?title_no=1411,女神降臨,list?title_no=1411,Yaongyi ,2.2億,9.25,全球 No.1 漫畫！朱靜、修豪和書竣三人間的的撲通撲通眼球淨化羅曼史~化妝後成爲女神的朱靜能實現她的夢想和愛情嗎？
https://www.webtoons.com/zh-hant/local/me-and-my-professor/list?title_no=1862,我與教授難以啟齒,list?title_no=1862,烏鴉小翼 ,"8,981.7萬",9.43,【建議15歲以上閱讀】韓亞璃24歲碩士兼助教，一覺醒來發現自己酒後亂性，睡了那個跟自己幾乎算是死對頭的系上教授老闆！原本以為會是井水不犯河水的同居生活，卻在一夕之間跨越了大紅線，還直奔本壘！！怎麼辦怎麼辦？雖然教授凶巴巴又不愛講話，卻舉手投足體貼溫柔，跟之前的印象完全不一樣，害她小鹿亂撞，一顆心兒砰砰跳。剪不斷，理還亂，兩人肉體以上，戀人未滿的關係，到底會持續到什麼時候呢？
https://www.webtoons.com/zh-hant/western-palace/the-remarried-empress/list?title_no=1860,再婚皇后,list?title_no=1860,Alphatart / SUMPUL ...,"4,703.9萬",9.82,「我同意離婚，但是請同意我再婚。」—曾為東大帝國皇后的娜菲爾，因國王為了讓自己的情婦坐上皇后的位置，她決定答應和丈夫離婚，並且下定決心…要成為其他國家的皇后！
https://www.webtoons.com/zh-hant/romance/twolines/list?title_no=2456,理事長和我的祕密關係,list?title_no=2456,KangKi / Lee jung ,"2,351.5萬",9.86,張熙媛的目標是成為一個道德高尚的老師，卻因為一夜情而懷孕，雪上加霜的是...孩子的爸居然是學生的叔叔，同時也是學校理事長的姜斗俊，於是兩人就此展開一場驚險刺激的愛情戲碼...
https://www.webtoons.com/zh-hant/romance/my-roommate-senior/list?title_no=3385,我的室友帥哥學長,list?title_no=3385,餅乾 ,633.6萬,9.70,【本作建議 15 歲以上閱讀】考上頂大、立志成為學霸系草的林子云，北上租屋入住後，發現自己的室友是個搶人桃花的超級大帥哥，並且展開了意想不到的大學戀情之路。
https://www.webtoons.com/zh-hant/western-palace/firstnight/list?title_no=2115,我奪走了公爵的初夜,list?title_no=2115,MSG / Teava ...,"2,654.6萬",9.72,我穿越到小說裡，變成了連名字都不太記得的小配角。但好歹是個貴族，在小說結局前就盡情享受幸福的生活吧!然而事與願違，才穿越第二天，我就睡了小說裡佔有欲最強的男主角! 「既然男女共度了初夜，當然就要對彼此負責吧?」
https://www.webtoons.com/zh-hant/adaptation/see-you-in-my-19th-life/list?title_no=2080,今生也請多指教,list?title_no=2080,李惠 ,"2,024.1萬",9.93,轉世第18次的她，第一次出現想記下來的人，卻因為命運已定不得不離開…今世的她不僅家庭背景改變，容貌也截然不同…到底能不能成功找回那個他呢？
https://www.webtoons.com/zh-hant/romance/give-you-1/list?title_no=3604,給你我的1,list?title_no=3604,金雞蛋 ,203萬,9.66,【建議15歲以上閱讀】 對於愛情已經開始厭倦，卻也害怕自己孤老終生的荷娜，第一次許下新年願望：​「希望我的下一個對象，就是最後一個對象」沒想到...隔天睜開眼竟然發現自己脖子上印上了數字1？這...究竟是怎麼回事？！
https://www.webtoons.com/zh-hant/romance/happyending/list?title_no=2830,今生必定是幸福結局,list?title_no=2830,BULSA / Jaerim ...,903.1萬,9.45,結束策略聯姻的那天，老公卻遭遇車禍過世。 這時100天重新開始的機會找上了陷入悲傷的淵雨！淵雨爲了在時限內阻止丈夫宣載的死而孤軍奮戰…… 直到第二次人生才剛剛體驗到「真正的」婚姻生活，愛情慢半拍萌芽的夫妻及他們為了維持生命而著急又膽戰心驚的羅曼史即將開始，「今生我一定會為你創造幸福結局的！」
https://www.webtoons.com/zh-hant/western-palace/luxiya/list?title_no=1901,露西亞-攻略公爵計劃,list?title_no=1901,TARUVI ,"3,464.5萬",9.38,【建議15歲以上閱讀】透過夢境預見未來的露西亞，其實是個帝國的第十六王女。夢中那可怕的婚姻生活非常鮮明…為了改變自己的人生，她向擁有「戰場上的黑獅」之稱的塔蘭公爵提出契約婚姻的提議，而塔蘭公爵究竟會不會答應這門婚事呢…？
https://www.webtoons.com/zh-hant/city-office/fuqi/list?title_no=2319,相愛相殺的夫妻,list?title_no=2319,janggreen ,"1,114.6萬",9.87,多年冤家再相遇，竟為謀劃假結婚？！互相看不順眼的秀彬和睿俊，雖都奉行獨身主義，但卻迫於周遭壓力，決定來一場為期一年的契約婚姻。老同學，10年不見，要跟我結個婚嗎？
https://www.webtoons.com/zh-hant/school/shaonvdeshijie/list?title_no=549,少女的世界,list?title_no=549,morangg ,"9,124.3萬",9.78,她是一只醜小鴨，生活在才貌兼備 十全十美的白天鵝之間，醜小鴨與白天鵝之間跌跌撞撞又堅不可摧的友誼故事！
https://www.webtoons.com/zh-hant/city-office/wife/list?title_no=2643,被奪走肝的妻子,list?title_no=2643,MANA / JYUN ,896.9萬,5.51,我一天要做10次走向你的夢，挖出你心臟的夢，我沒有想過沒有你的世界，因為你要在我手上留下血淚，看著我的目光，看著我的嘴唇，看著我的手指，看著我的身體，這不過是向你復仇的開端，幸福也沒關係，好好期待吧！我會摧毀你的一切。
https://www.webtoons.com/zh-hant/city-office/nvzhu/list?title_no=1869,女主失格！,list?title_no=1869,淇萌琪 ,"1,981.8萬",9.72,因陷入吸毒疑雲而引退的天使麗莎是否會回歸螢幕？她又該如何戰勝一切惡評？
https://www.webtoons.com/zh-hant/western-palace/mycutefriend/list?title_no=2441,我的野蠻萌友,list?title_no=2441,Yeoseulki / Teava ...,"1,316.5萬",9.85,有著一半皇室血統的布綸迪娜，孤獨的她唯一的朋友是隻可愛的貓...喔不！是人人畏懼的黑豹神獸—艾蒙。因為和自己的遭遇很相似，布綸迪娜幫牠治療傷口並且細心照顧牠...沒想到...「妳就這樣逃跑的話，我會去獵捕妳的...」反而讓自己陷入了危機？！
https://www.webtoons.com/zh-hant/romance/superstar-roommate/list?title_no=3905,歐巴家裡沒有人,list?title_no=3905,LEE SEO HEE / Tae Soyoung ,"531,110",9.25,和繼母翻臉的財閥三世車恩明，因不想給唯一的好朋友熙英添麻煩，不得已借住在熙英的二哥暫時閒置的房子裡。一個月後，恩明洗完澡出來時，遇到了突然回到家中的熙英二哥…而二哥的真實身分竟是大韓民國的大明星，電影演員齊俊英?!
https://www.webtoons.com/zh-hant/romance/teshulianren/list?title_no=1773,特殊戀人攻略,list?title_no=1773,clevercool ,"3,123.8萬",9.75,在戀愛中屢次碰壁的霍心漾，最終決定要去報復那些情場的感情騙子。打怪升級一路上來卻遇見了終極對手，但是這位終極對手給人的感覺卻亦正亦邪，並且外表極具迷惑性…
https://www.webtoons.com/zh-hant/western-palace/angeliclady/list?title_no=2555,天使小姐的復仇,list?title_no=2555,Susu / Waffle poo ,541.9萬,9.47,安潔拉是我最重要的朋友，我對她無以回報的付出，最後得到的卻是她的背叛。她為了達到成為皇太子妃的目的，誣陷我的家族謀逆，導致家族的滅門，我也被送上了斷頭台⋯但就在行刑的那個瞬間，我奇蹟似地回到我和安潔拉初次見面的那時。這次，換我親手來毀掉她的人生了。安潔拉，希望妳能變得不幸⋯
https://www.webtoons.com/zh-hant/romance/wanmei/list?title_no=3902,玩美主義,list?title_no=3902,玲 ,"542,975",9.53,深受醜陋外貌所苦的我，某天突然遇見了一位惡魔向我提議玩場遊戲，只要按一下就可以打造出自己想要的外表？CUTE、SEXY、PURE、LUXURY！只要提升屬性，就可以打造出自己所想要的外貌？！但是...本來我以為只要變美就可以獲得幸福...但真的是如此嗎？
https://www.webtoons.com/zh-hant/romance/elixir-of-the-sun/list?title_no=3769,太陽的主人,list?title_no=3769,SongYi / solddam ...,"827,886",9.76,巴陽語氣堅決地說道。我想要陛下。…妳想要什麼?巴陽伸出手直直地指向他。陛下。請把陛下給我吧。丹微笑著凝視她。*擁有治癒能力的詩瑤族。因為沒有治癒能力，而在村裡飽受欺負的巴陽。受到上天懲罰而不斷感到口渴的丹。這是一個關於兩人之間命運般的相愛故事。
https://www.webtoons.com/zh-hant/romance/seasonsofblossom/list?title_no=2245,戀愛的季節,list?title_no=2245,NEMONE / HongDuck ,"1,303.7萬",9.93,正值迎接花樣年華青春的少年少女們，迎來甜蜜而苦澀的春天。
https://www.webtoons.com/zh-hant/romance/not-my-type/list?title_no=3998,他不是我的理想型,list?title_no=3998,Park Yun young / endong ,"189,307",9.23,戀愛經驗值滿點的29歲女人與不知戀愛為何物的29歲母胎單身男人尋找完美理想型的浪漫喜劇！出現在戀愛大師車恩泰面前的母單男金鎮鉉，不僅是時尚恐怖份子，而且滴酒不沾，週末還整天在家打遊戲，完全是另一個世界的這個男人⋯被這個絕對不會是理想型的男人吸引的故事開始了。
https://www.webtoons.com/zh-hant/adaptation/hisbreakfast/list?title_no=3901,我吃了那男孩一整年的早餐,list?title_no=3901,魏思佳A-bú ,"647,724",9.31,身為一個吃貨，項微心最煩惱的就是每天都只有50元的早餐錢，害她根本吃不飽！此時人美身材正的好友小a身邊出現送早餐的追求攻勢，這個對小a來說煩不勝煩的舉動，卻讓微心開始過著每天都能多吃一份早餐的幸福生活♥但就在送早餐的學長陶宥全即將畢業之際，微心受不了良心的譴責決定跟他坦承一切，卻發現其實學長早就知道早餐是她吃的…？
https://www.webtoons.com/zh-hant/city-office/touch-touch-u/list?title_no=1922,輕輕觸碰你,list?title_no=1922, Lee dala / SonPang ,"1,467.4萬",9.39,12年前結下的仇，告白被拒的白俊熙，以一場賭局贏得了姜理竣的賣身契。12年後結果的緣，他為了擺脫處女鬼冤魂，她為了避免死於非命，一對不得不結婚的男女，將發展出一段緊張又刺激的「觸摸式」愛情故事！
https://www.webtoons.com/zh-hant/romance/exboyfriends/list?title_no=2244,前任愛上我,list?title_no=2244,HADA / 喜到 ,"1,189.9萬",9.22,一個辦公室，兩個前男友？ ！還有比同時巧遇兩個前男友更尷尬的場景嗎？而且兩個前任竟然還都是合作公司的高級主管！在高中前男友與大學前男友的夾擊之下...她...該如何是好？
https://www.webtoons.com/zh-hant/romance/perfect-marriage-revenge/list?title_no=3590,完美的結婚公式,list?title_no=3590,Jerryball / so young ...,"459,631",9.74,我倒在血泊中，看著他們兩人緊靠在一起，哈!還真可笑，我竟然在生日當天，發現老公愛的人是妹妹，還以為自己得到了愛情。而再次醒來，我卻回到了…一年前?重生的那一刻，我決定展開一段契約婚姻!不帶感情，只為復仇，但我怎麼好像對這個男人有點心動了?
https://www.webtoons.com/zh-hant/city-office/doasisay/list?title_no=2932,不要純情要順從,list?title_no=2932,Xuann ,486萬,9.75,一天整整兼了三份工。25歲智言的一天結束時留下的，只有受盡各種壓榨和甲方行徑的壓力，和那個像豬窩一樣雜亂無章的家。但某天得到的一隻玩偶，竟然可以把大韓民國首席演員南度潤當成家政夫來使喚…？！
https://www.webtoons.com/zh-hant/eastern-palace/gentle-goblins-bird/list?title_no=3409,小鳥依鬼的柔情,list?title_no=3409,AB / 8cat ...,321.5萬,9.48,「妳願意當鬼怪的新娘嗎？」順王朝的帝都仰安有個傳聞，城裡某間藥房有一位能用歌聲讓人在夢中願望成真的巫女。為了證實這個傳聞，順王朝親王──思軒英，隱瞞自身身分親自去見了這位巫女，然而在聽完巫女的歌聲後，彷彿得了相思病一般，一直不斷找她…。一位只能戴著鬼怪面具隱藏自己真實身分的男子、一位在孤寂的山中等待死亡日度一日的女子，相遇後發現真正理解自己的只有彼此，一則關於男女愛戀情愁的故事。【​本作品為官方正式授權之15歲版本，請讀者們多多支持。】​
https://www.webtoons.com/zh-hant/western-palace/likeawind/list?title_no=2272,廢皇子的神祕愛人,list?title_no=2272,淡色霧 / 和音 ,897.7萬,9.77,染上瘟疫而死的伯爵在遺言中提到要莉艾塔活人陪葬，在此之際被廢黜的皇子救下了她，並帶她離開領地。到異地展開新生活的她和殘暴又冷漠的廢皇子，該如何走近彼此，攜手迎來光明呢？ 
https://www.webtoons.com/zh-hant/city-office/efficient-love/list?title_no=3667,未婚男女的效率戀愛,list?title_no=3667,TARI ,"201,886",9.65,《棉花糖女孩的春天》TARI作家最新戀愛大作！只有愛情或外在條件都不夠，現代未婚男女追求效率的羅曼史！不過度現實、也不過度浪漫的33歲平凡上班族，外貌、條件都普普通通的她，透過介紹認識了兩個人...這之中，會有她的命定之人嗎？
https://www.webtoons.com/zh-hant/bl-gl/starting-with-a-lie/list?title_no=3996,從謊言開始,list?title_no=3996,梁阿渣 ,"86,782",9.38,「為拒絕撒謊，為真愛圓謊」謊言有可能弄假成真嗎？為了拒絕她們的告白，撒謊自己喜歡男生，還請朋友配合我的謊言。這段從謊言開始的戀情...有可能成真嗎？​
https://www.webtoons.com/zh-hant/adaptation/our-beloved-summer/list?title_no=3672,那年，我們的夏天,list?title_no=3672,Lee Naeun / 韓景察 ,138.6萬,9.88,"《歐巴, 你不會愛上我吧》韓景察作家最新浪漫力作！對每件事都有完美計畫的的全校第一國延秀，遇上對任何事都無欲無求的崔雄，在19歲那年因為青春紀錄片而相遇，性格迥異的兩人將會擦出什麼樣的火花？"
https://www.webtoons.com/zh-hant/bl-gl/imnotcrying/list?title_no=3745,我才沒有哭,list?title_no=3745,TaaRO ,"947,893",9.46,【本作建議15歲以上閱讀】只要情緒太激動就會哭的我，因這個體質而一直很困擾，沒想到竟然被同班同學的他發現了⋯
https://www.webtoons.com/zh-hant/city-office/ganmishu/list?title_no=3284,甘祕書壞掉了,list?title_no=3284,QuornQuorn / Parand ,216.9萬,9.34,用買完鯛魚燒剩下的錢買樂透竟然中了頭獎...當然要馬上辭職！「我最近....滿腦子都是甘秘書」但老闆好像壞掉了...
https://www.webtoons.com/zh-hant/school/oppa/list?title_no=3771,冤家歐巴,list?title_no=3771,olive-yu ,"467,740",9.83,校園中的風雲人物3人組對某人來說是無法理解的親哥哥!? 討厭受到注目！帥哥哥們對海珠來說是追求安靜、邊緣生活的巨大絆腳石。雖然在學校海珠隱藏了自己的身份，終究還是被發現了⋯海珠究竟能不能在哥哥們就讀的學校裡實現自己的目標呢？
https://www.webtoons.com/zh-hant/heartwarming/qingmei/list?title_no=1769,青梅竹馬是前任,list?title_no=1769,Tino ,"1,519.7萬",8.31,戀情之花再一次地盛開，這次我的選擇是？
https://www.webtoons.com/zh-hant/western-palace/harem/list?title_no=2375,女皇的後宮們,list?title_no=2375,Alphatart / Yeongbin ...,961.4萬,9.59,『我想先找些後宮進來。大概五個左右。』塔利歐帝國的皇女，拉蒂爾的初戀海伊辛斯為了爭奪皇位而拋棄拉蒂爾，娶了自己國家的女子。 大受衝擊的拉蒂爾在繼承皇位後，向大臣們提出要召集後宮，震驚了整個皇室。『為何女皇帝不能召集後宮呢?我也至少要找五個以上的後宮才行。』 就這樣，擁有致命魅力的男人們，史無前例地以女皇的後宮身分，來到了皇室中! 
https://www.webtoons.com/zh-hant/local/mybutler/list?title_no=4004,出租管家,list?title_no=4004,壯如山 / 張英 ,"179,780",9.22,紫嵐是位常上八卦娛樂界頭條的名媛。羅德王子在紫嵐的國家開了一家出租管家的公司。某天在王子所辦的派對中發生意外，紫嵐的秘書因此受了重傷。讓原本不被列入出租管家名單內的總管家安奎爾，決定出租自己給紫嵐，當她的私人管家直到秘書傷癒為止。在二人相處的過程中，安奎爾發現到紫嵐私底下不為人知的那一面，也發現到自己已經無法遵循遊戲規則離開她，他對紫嵐的忠誠從短暫逐漸昇華⋯
https://www.webtoons.com/zh-hant/school/lianaigeming/list?title_no=166,戀愛革命,list?title_no=166,232 ,"3,546.3萬",9.77,帥氣可愛善良卻散漫又不會看眼色的男主角公主英在上學的路上弄丟了錢包，本來想搭公車的他卻落得一身狼狽，還好在他身後的同校女學生王子琳替他付了公車錢才為他解除了上學的危機。不過單純出自善心為他付錢的行為卻被公主英解讀為王子琳喜歡自己的表現，之後公主英不顧旁人的勸告不但送糖果給王子琳更拿著吉他到她面前唱歌，用盡各種方法追求，不過即使如此還是得不到酷妹王子琳的任何一點回應。 由一個不會被任何熱烈的追求感動的女孩和一個即使對方沒有反應也不會覺得受傷的男孩所组成的可愛羅曼故事，女主角只不過是日行一善卻意外被男主角錯認為命運中的另一半窮追爛打，雖然可能有點煩人，但男主角既非惡意又可愛的求愛招式卻讓人怎麼樣也無法討厭他。
https://www.webtoons.com/zh-hant/bl-gl/what-a-bad-dog/list?title_no=2984,調教惡犬,list?title_no=2984,melt / fog ,228.2萬,9.52,【本作品建議15歲以上讀者閱讀】那個混蛋回來了，這是他拋棄我後，睽違2年的重逢。」 每天過一天算一天，只想活在當下的李泰河，遇到了讓他人生有180度大轉變的男人。某一天，竣澄突然來到泰河身邊，給了他令人臉紅心跳的愛情，並與他共度許多時光。但在泰河生日那一天，竣澄卻像他們初次相遇那樣，不說一聲就突然消失…2年後，紀竣澄回來了，還擺出一副從沒離開過我的樣子。厚著臉皮回到我身邊的你會對我說什麼？我又會用什麼表情望著那樣的你呢？
https://www.webtoons.com/zh-hant/school/niming/list?title_no=1303,匿名女孩!,list?title_no=1303,Eun hyuk ,"2,493.8萬",9.63,俊佑，一個只敢玩交友APP的宅男高中生，偶然遇上了那個她，究竟這個奇蹟般的機會能否讓他成功接近那女孩呢?!
https://www.webtoons.com/zh-hant/western-palace/hansel-and-witch-in-the-candy-house/list?title_no=3607,愛上糖果屋魔女,list?title_no=3607,Gyeoni​ / Karry​ ,"536,100",9.75,某天睡醒發現自己變身為魔女的伊爾．法蘭克，在獵巫時代裡決定隱身在森林深處蓋糖果屋。多年後突然被抓進皇宮裡，未料迎接自己的竟是自己多年前養大的童話主角漢賽爾，並對自己說道…
https://www.webtoons.com/zh-hant/thriller/halfghost/list?title_no=2486,半鬼,list?title_no=2486,世靜 ,333.1萬,9.74,《鬼新娘》世靜作家的新作！平凡的夏妍邂逅奇特的胡安，編織出一段不平凡的校園生活錄！夏妍雖然看不見鬼神，卻能感受到祂們的氣息，直到有天遇上了不知是人是鬼的胡安。從那天起，不知真面目為何的詭異存在，就時常在夏妍的周遭四處徘徊…
https://www.webtoons.com/zh-hant/western-palace/marriagediary/list?title_no=2321,魔女新婚日記,list?title_no=2321,New lung / Dimang ...,832.5萬,9.45,眾所公認的天才魔女溫諦失意醉酒，誤與新人艾登共度一夜，面臨地位名聲兩失的窘境，她急著想隱瞞，然而...艾登卻說我會保守祕密，所以請和我結婚吧？！
https://www.webtoons.com/zh-hant/romance/biteme/list?title_no=3167,契約吸血戀人,list?title_no=3167,性恩 ,173萬,9.73,可不可以拜託你咬我一口！飽受頭痛所苦、還因此成為大眾反感藝人的李采頤，偶然發現大明星徐以駿是吸血鬼，而且被他咬過後還能治好頭痛！為了新劇拍攝順利，采頤拜託以駿定期為自己吸血治療，以駿卻提出了交換條件...​
https://www.webtoons.com/zh-hant/romance/renshide/list?title_no=1913,認識的女孩,list?title_no=1913,蜜蜂 ,938.2萬,9.78,我的命定之人，對他來說我只不過是「認識的女孩」
https://www.webtoons.com/zh-hant/eastern-palace/bride-of-desert/list?title_no=3925,沙漠的新娘,list?title_no=3925,Nokibin / Cha Kyung Hee ,"197,532",7.62,霓夏的少根筋的公主，成為錦國的皇后！沙漠之國霓夏的海琅公主被一國之君的哥哥送去和親，成為錦國皇帝的後宮。身為一位連錦國都嗤之以鼻的後宮，海琅決心要安靜地活下去。但不知為何，初次見面就斥責海琅的皇帝卻願意與她共度初夜，且立即將她冊封為'緣妃'，因而受到其他後宮們的牽制。海琅不明所以，皇帝的舉動又不斷地牽動著她的心，讓她的內心充滿了混亂…​
https://www.webtoons.com/zh-hant/city-office/asyouwish/list?title_no=3511,大小姐，如您所願,list?title_no=3511,Songjoo Yoo / Blanc Fika ,174.4萬,9.28,擁有高貴血統的玄家唯一血脈玄恩書，她的婚姻將左右金煥集團的未來！「我的身體就是大小姐的，所以請盡情地使用我。我的身體就是大小姐專屬的玩具。」曾以為只是和藹可親的哥哥，突然成了她的丈夫。​「特別的」他們的現代身份制度（？）羅曼史即將展開！​
https://www.webtoons.com/zh-hant/romance/beautyhip/list?title_no=2402,美尻男子,list?title_no=2402,Henie ,367.4萬,9.69,《辣妹穿越冒險記》作家Henie的全新力作！國內第二大瑜珈服公司「LIP N HIP」代表成佳恩，竟然遇見了她尋覓已久的蜜桃臀...？！為了成為業界第一，她用盡所有辦法說服擁有完美臀型的田滿成為公司的廣告模特兒，趣味又搞笑的戀愛故事即將展開！
https://www.webtoons.com/zh-hant/western-palace/single-line-girl/list?title_no=3818,大小姐的精靈世界重生記,list?title_no=3818,Crike / SeulA ...,"640,706",9.13,因為不幸的事故去世後穿越到了異世界，並以侯爵家族令嬡菲奈亞的身分重新出生。這個地方有著魔法、神龍以及精靈等各種奇異的存在，無法忘記前生記憶，而被稱為異質的存在的菲奈亞，不斷的想要回到原來的世界，卻因為異世界的家人朋友們給予的愛而一點一點地融入其中。漸漸地習慣了異世界的菲奈亞，從此可以和她的家人朋友以及未婚夫，過著快樂的生活嗎？
https://www.webtoons.com/zh-hant/western-palace/muhou/list?title_no=2924,幕後女主想讓我當後母？,list?title_no=2924,MOKGAMGI / HARIHEEN ,272.3萬,9.54,我轉世成為了和朋友一起胡亂創作的「言情小書」中路人甲。而且還被那個世界中，以身為寵女魔人的女主角爸爸發現我的身分。問題是…「那我女兒在小說中會有什麼結果？」「……什麼？有十個男主角？」為了改變女兒未來的命運，這個爸爸宣稱要展開一場大戰。但這樣下去，會出很多人命的。「我幫你守護女主角吧！」就這樣…我和那個女兒笨蛋公爵開啟了同居生活。但是那個小小女主角怎麼哪裡怪怪的。為什麼總是把我跟你爸爸搞在一起？
https://www.webtoons.com/zh-hant/school/huanxiang/list?title_no=2571,幻想婚了頭,list?title_no=2571,文珠 ,299.8萬,9.81,“就算暗戀他，也只能把他當作好朋友而已”雖然想要在10幾歲時談一場戀愛，但所願卻被'每次只要幻想到和喜歡的人結婚的話就絕對不會成功'的魔咒纏身。和戀愛八竿子打不著的所願終於迎來了一絲曙光… 但，我真的和他在曖昧嗎? 幻想少女所願的青春羅曼史！​!
https://www.webtoons.com/zh-hant/city-office/girl180/list?title_no=2058,少女180,list?title_no=2058,now one / della ,907.1萬,9.60,身高184cm的美少女將挑戰成為一名男子時尚模特兒！
https://www.webtoons.com/zh-hant/western-palace/it-was-a-mistake-grand-duke/list?title_no=3906,大公爵，我不是故意的！,list?title_no=3906,joypyonn / LJE ...,"280,950",8.45,不小心綁架了我暗戀的大公爵！大公爵說會幫我處理這件事，就談場契約戀愛吧，我一下子就接受了...….薇薇安，我可以吻妳嗎？”嗯？我們剛決定要談戀愛就接吻嗎？接吻後，下一個進度也趕上之後，就和我結婚吧，薇薇安。……完蛋了。 大公爵好像精神失常了……!這戀愛，真的沒問題嗎？
https://www.webtoons.com/zh-hant/local/catch-him-and-him/list?title_no=2225,兩個他如何攻陷,list?title_no=2225,阿嘎 ,746.2萬,9.65,當肉食女遇上不能戀愛的雙重人格，要追「他」，得先搞定另一個「他」！
https://www.webtoons.com/zh-hant/city-office/the-remarriage-contract/list?title_no=3435,契約再婚夫妻,list?title_no=3435,JEJE / Seolwoohee ,144.1萬,8.98,建河與書妍雖被彼此深深吸引，截然不同的成長背景卻讓他們在維持了短暫的婚姻後，就以離婚收場。五年後，建河再次向書妍提出契約結婚……「妳得和我再當一次夫妻了，這次必須是要相親相愛的那一種。」
https://www.webtoons.com/zh-hant/romance/dearmystar/list?title_no=2560,如星光璀璨的你,list?title_no=2560,ARI ,277.5萬,9.39,之所以能在黑暗般現實中發光的我們， 不就是因為每個人都擁抱著星星嗎? 如同星星般閃耀的我們，關於我們的成長與浪漫
https://www.webtoons.com/zh-hant/school/30fen/list?title_no=1479,30分鐘浪漫路,list?title_no=1479,李智愛 ,"1,479.7萬",9.76,回家路上總是形單影隻的衛星恩，終於有了能陪伴她的同伴。30分鐘的路程，能讓他們越走越近，擦出愛的火花嗎?
https://www.webtoons.com/zh-hant/local/fireworks-for-youth/list?title_no=3172,青春花火結,list?title_no=3172,柚佳 ,125.6萬,9.75,菁英家族中唯一的迷糊少女-趙語迎，偷偷瞞著家人獨自參加離島花火節旅行，被家人發現後，派了一位保鑣維護她的安全，兩人在旅程中你追我趕、互不對盤，本以為旅行結束後不會再見面，沒想到兩人的緣分還不只如此？！《海線電車》柚佳2021年最新作品，帶你一覽取材自澎湖、台灣各地的青春美景。
https://www.webtoons.com/zh-hant/romance/todayilivewithyou/list?title_no=2715,和你度過的今天,list?title_no=2715,Woo Ji-hye / Dur ,216.6萬,8.26,「談戀愛不就行了嘛！」暗戀青梅竹馬——載赫的度希，在她爲了遠離載赫而決定要談戀愛的瞬間，遇見了校內出了名的帥氣瘋子沅英！一天一天地，沅英的惡作劇讓人不由自主地心動...究竟度希能否在波濤洶湧的校園生活中成功開始戀愛呢？
https://www.webtoons.com/zh-hant/romance/kiss/list?title_no=3137,第六感之吻,list?title_no=3137,Jocobong / Got W ,182.8萬,9.56,"透過親吻就能預見他人未來的我，竟看到自己和討人厭的上司同眠共枕？！不管怎樣, 一直努力不想讓這可怕的未來變成現實,但這男人, 卻一直在靠近我!"
https://www.webtoons.com/zh-hant/romance/weixiaoxingjing/list?title_no=2004,你的微笑是陷阱,list?title_no=2004,AENGO ,525.8萬,9.71,當殺氣騰騰的車百合遇上貌美如花的安基侑會擦出什麼火花！命運般的相識到底會讓兩人變得形影不離的戀人還是互看不順眼的冤家？
https://www.webtoons.com/zh-hant/bl-gl/senpai-wa-otokonoko/list?title_no=3770,前輩是偽娘,list?title_no=3770,pom ,"552,505",9.78,蒼井咲對一見鍾情的學姊花岡真琴告白後，意外發現對方竟是男兒身。遭到真琴拒絕後，咲沒有放棄追求，反而越挫越勇，並與真琴的青梅竹馬龍二相識。一段特殊的情感在三個人之間蕩漾開來！
https://www.webtoons.com/zh-hant/western-palace/leveling-up-my-husband-to-the-max/list?title_no=3135,完美老公養成計畫,list?title_no=3135,Uginon / Curlin ...,139.2萬,9.36,悲慘的婚姻生活已經夠委屈了，居然還和丈夫一起被處刑!?在死亡的瞬間，安柏回到了十年前和凱里斯結婚的第一天。
https://www.webtoons.com/zh-hant/western-palace/the-princesss-jewels/list?title_no=3136,公主的寶石美男,list?title_no=3136,HongCha / JYUN ,112.3萬,8.17,集美貌才能於一身、備受父王寵愛的艾利亞娜公主，卻因公主身分而無法繼承皇位？立志要打破兄長及貴族們的刻板印象，成為阿爾貝利亞第一位女皇帝而踏上了尋找人才之路。而這五位得來不易如寶石般的美男子，究竟能否順利協助艾莉亞娜公主登上皇位呢…？
https://www.webtoons.com/zh-hant/romance/friendsofbrother/list?title_no=2773,弟弟的朋友,list?title_no=2773,NIMNI ,211.4萬,9.46,大三的佳恩自從父母意外過世後，便和高中生弟弟相依為命。正當佳恩認為自己沒有表露傷痛，活得開朗又有自信時，慘遭天菜男友狠甩。佳恩本來決定不再談戀愛，可是認識多年的鄰家弟弟道宛、親弟弟班上的班長尚宇、在她打工的美術補習班上課的隼走進了她的生活，和這些弟弟相處的氣氛也逐漸微妙。後來，佳恩決定和弟弟的朋友結婚，並向朋友遞出喜帖。究竟在三人當中，誰才是她的新郎…？
https://www.webtoons.com/zh-hant/western-palace/dontbegme/list?title_no=3508,即便求饒也沒用,list?title_no=3508,Whale / Candysoda ,129.4萬,8.22,為了深愛的男人「拉坎」，我獻出了我的一切，將他推上了皇帝大位。終於在今天，我曾期待著站在他身旁成為皇后，然而承接后冠的不是我?如果再給我一次機會，就算要我死，我也不會再愛上拉坎你！​就這樣我回到了18歲，所有事情開端的那一天。現在起……即便求饒也沒用。​
https://www.webtoons.com/zh-hant/romance/doonanoona/list?title_no=1709,愛上姐姐的理由,list?title_no=1709,閔宋雅 ,832.9萬,9.58,跟引退的女偶像住在同一個屋簷下?!《娜羅的名單》作者閔宋雅的浪漫新作！
